Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
CDKAL1	13.928553733673427	6.894382027680293	8.112225213100263	9.085642986163737	7.483985396629017	19.309972731883605	7.9049591189355874
CDKL1	0.9797145286088154	2.1427383932407715	4.5364534686530975	4.635387928233032	1.901323846479848	8.269616224065281	1.8406662086058216
CDKL2	2.1779547893270275	3.0238723110788857	4.131530756885791	2.9273119617473515	1.511273370320075	3.2086154542817926	8.508455484004536
CDKL3	1.1696457207918856	0.19622931080671124	0.2718034862686137	0.39085199809060334	0.7703956676086005	0.8195505425523579	0.5364719053406641
CDKL4	0.7366934022680651	0.1802279788767007	0.10963021120188828	0.1747019041500956	0.0	0.27630065269312515	0.0
CDKL5	3.2263346852042587	8.578631728788954	6.107309918625065	3.6670781247831847	2.372882933260811	4.080394984250685	1.7392045753667564
CDKN1A	239.35735943846547	497.1364445808712	1051.6939109749658	502.1518794711664	593.1446357498097	504.3714919946689	315.0592489310637
CDKN1B	124.9013258689332	140.68409665095817	92.84996954051796	156.38850139778646	27.270403956403907	164.66338730384854	67.21403874866326
CDKN1C	10.52093666854786	24.923255868399448	119.56064455733878	13.064644964289643	13.135042194286187	29.15521806337572	6.2740098075623525
CDKN2A	16.7856505799762	54.01793031182761	9.705311955732446	8.226515837412421	1.519590234844886	12.06375147389792	4.4102760363431255
CDKN2AIP	24.553402920257486	69.52009588049917	56.88465799826943	38.3550982922779	25.58254478199511	66.78756802620074	25.08309190931634
CDKN2AIPNL	45.62871428180621	13.513174829835243	21.20580653637161	13.282858211777368	14.290326146280535	21.32061351886824	29.69264868118061
CDKN2B	4.8530385623550725	33.986911802693555	17.399647351658018	10.697144614341136	4.843522786818363	16.713812149348122	3.215879604881516
CDKN2C	11.802792898792715	4.047150416925141	6.786919203136603	8.440664083397621	6.9882688607886925	7.486385392838932	19.659150000847088
CDKN2D	11.929075197684579	39.59372470179096	14.903844186378764	35.90620435113056	15.643003996366314	30.049035206353	30.97849721122041
CDKN3	26.367177061006732	7.216914587308127	6.957769550934996	4.99071594030008	2.728799516429228	7.505972914386977	6.286733284302452
CDNF	1.6223571320514476	0.7569968333739738	0.7256236838490034	0.4927807587821447	0.7140910562133009	2.878313519183808	0.5390405782089931
CDO1	0.2408360891080159	0.9263491494838444	0.5964444504092213	1.8756706292211915	0.032993112340060284	0.9258847450514628	0.33787512318600976
CDON	1.902751242624008	1.9715086427423227	0.5413400186007831	1.092202193994509	0.3301590367470042	3.139491481603325	3.7530219627326464
CDPF1	3.2343569059066337	3.127822330416838	2.5086987023047165	3.2409862299805385	2.7541249075839622	4.4846931005448605	6.128781099244195
